Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Hicham Boudaoui,dz ALG,MF,23.0,29,1613.0,56.0,52.7,17.9,17,83.0,8,12,17.0,0,1.59,20.0,16.0,4.0,0.22,-0.21,26.3,18.4,7.9,0.44,0.04,Matches
Evann Guessand,ci CIV,FW,22.0,34,1553.0,46.0,50.8,17.3,14,79.0,7,20,22.0,0,1.62,18.0,20.0,-2.0,-0.12,-0.89,26.2,21.4,4.8,0.28,-0.3,Matches
Mohamed Ali Cho,fr FRA,FW,19.0,17,861.0,51.0,28.1,9.6,11,67.0,0,6,20.0,0,1.18,11.0,8.0,3.0,0.31,-0.01,13.8,9.0,4.7,0.5,0.1,Matches
Sofiane Diop,fr FRA,FW,23.0,10,499.0,50.0,16.3,5.5,6,68.0,0,4,24.0,0,2.2,7.0,3.0,4.0,0.72,0.48,8.0,4.7,3.3,0.6,0.21,Matches
Youcef Atal,dz ALG,DF,27.0,6,359.0,60.0,11.7,4.0,5,72.0,1,1,1.0,2,1.67,3.0,1.0,2.0,0.5,0.2,7.0,1.9,5.1,1.27,0.96,Matches
Alexis Claude-Maurice,fr FRA,MF,25.0,18,504.0,28.0,16.5,5.6,4,75.0,1,14,15.0,8,1.39,6.0,5.0,1.0,0.18,-0.17,8.6,9.8,-1.2,-0.22,-0.77,Matches
Antoine Mendy,fr FRA,DF,19.0,10,418.0,42.0,13.7,4.6,4,74.0,1,6,20.0,12,2.0,9.0,5.0,4.0,0.86,0.62,8.6,5.7,2.9,0.63,0.24,Matches
Tom Louchet,fr FRA,"MF,DF",20.0,13,409.0,31.0,13.4,4.5,3,72.0,1,10,19.0,9,1.08,6.0,6.0,0.0,0.0,-0.37,7.2,3.9,3.4,0.74,0.37,Matches
Romain Perraud,fr FRA,"DF,FW",25.0,19,370.0,19.0,12.1,4.1,2,75.0,1,17,13.0,10,2.0,7.0,6.0,1.0,0.24,-0.09,6.9,5.5,1.4,0.34,-0.09,Matches
Badredine Bouanani,dz ALG,FW,18.0,7,161.0,23.0,5.3,1.8,1,59.0,0,6,17.0,9,1.0,0.0,0.0,0.0,0.0,-0.34,2.1,1.5,0.6,0.35,-0.08,Matches
Aliou Badara Baldé,gn GUI,"FW,DF",20.0,7,69.0,10.0,2.3,0.8,0,0.0,0,7,10.0,23,1.14,3.0,0.0,3.0,3.91,3.67,1.8,1.6,0.2,0.29,-0.13,Matches
Valentin Rosier,fr FRA,"DF,MF",26.0,3,53.0,18.0,1.7,0.6,0,0.0,0,3,18.0,2,0.67,0.0,0.0,0.0,0.0,-0.33,0.6,1.1,-0.5,-0.92,-1.37,Matches
Reda Belahyane,fr FRA,MF,19.0,1,27.0,27.0,0.9,0.3,0,0.0,0,1,27.0,8,0.0,0.0,0.0,0.0,0.0,-0.33,0.5,0.2,0.3,1.06,0.64,Matches
Daouda Traoré,fr FRA,MF,17.0,1,16.0,16.0,0.5,0.2,0,0.0,0,1,16.0,5,1.0,1.0,0.0,1.0,5.63,5.33,0.3,0.2,0.1,0.36,-0.07,Matches
Bilal Brahimi,dz ALG,FW,23.0,2,11.0,6.0,0.4,0.1,0,0.0,0,2,6.0,0,1.0,0.0,0.0,0.0,0.0,-0.32,0.5,0.1,0.4,3.64,3.22,Matches
Ayoub Amraoui,ma MAR,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Robson Bambu,br BRA,DF,25.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alexis Beka Beka,fr FRA,MF,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Teddy Boulhendi,fr FRA,GK,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Amidou Doumbouya,fr FRA,MF,15.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Maxime Dupé,fr FRA,GK,30.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Salvatore Sirigu,it ITA,GK,36.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.8,34,3060.0,90.0,100.0,34.0,374,82.0,211,160,19.0,144,1.62,40.0,29.0,11.0,0.32,0.0,49.9,35.5,14.4,0.42,0.0,0
Opponent Total,0,0,25.8,34,3060.0,90.0,100.0,34.0,374,82.0,225,147,16.0,158,1.09,29.0,40.0,-11.0,-0.32,0.0,35.5,49.9,-14.4,-0.42,0.0,0
