D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-02-17,16:15,La Liga,Matchweek 25,Sat,Away,L,0,2,Osasuna,0.5,2.0,44.0,19525,Jeremías Ledesma,4-4-2,Francisco Hernández,Match Report,0
2024-02-25,14:00,La Liga,Matchweek 26,Sun,Home,D,2,2,Celta Vigo,2.2,0.7,65.0,18123,Jeremías Ledesma,4-4-2,Miguel Ángel Ortiz Arias,Match Report,0
2024-03-02,16:15,La Liga,Matchweek 27,Sat,Away,D,1,1,Rayo Vallecano,1.0,0.7,47.0,12272,Jeremías Ledesma,4-4-2,Javier Alberola,Match Report,0
2024-03-09,16:15,La Liga,Matchweek 28,Sat,Home,W,2,0,Atlético Madrid,1.1,0.9,40.0,15917,Jeremías Ledesma,4-4-2,Pablo González,Match Report,0
2024-03-15,21:00,La Liga,Matchweek 29,Fri,Away,L,0,2,Real Sociedad,0.8,1.9,37.0,31000,Jeremías Ledesma,4-4-2,César Soto,Match Report,0
2024-03-29,21:00,La Liga,Matchweek 30,Fri,Home,W,1,0,Granada,1.6,0.5,59.0,15422,Jeremías Ledesma,4-4-2,Guillermo Cuadra,Match Report,0
2024-04-13,21:00,La Liga,Matchweek 31,Sat,Home,L,0,1,Barcelona,1.0,0.9,38.0,19607,Jeremías Ledesma,4-4-2,Juan Pulido,Match Report,0
2024-04-20,21:00,La Liga,Matchweek 32,Sat,Away,L,1,4,Girona,1.6,2.1,43.0,12665,Jeremías Ledesma,4-4-2,Javier Alberola,Match Report,0
2024-04-28,14:00,La Liga,Matchweek 33,Sun,Home,D,1,1,Mallorca,0.4,0.9,58.0,18174,Jeremías Ledesma,4-4-2,Isidro Díaz de Mera,Match Report,0
2024-05-04,16:15,La Liga,Matchweek 34,Sat,Away,L,0,3,Real Madrid,0.9,2.3,30.0,72654,Jeremías Ledesma,4-5-1,Javier Villanueva,Match Report,0
2024-05-12,14:00,La Liga,Matchweek 35,Sun,Home,W,1,0,Getafe,1.5,0.5,45.0,16592,Jeremías Ledesma,4-4-2,Ricardo de Burgos,Match Report,0
2024-05-15,19:30,La Liga,Matchweek 36,Wed,Away,W,1,0,Sevilla,2.5,1.3,44.0,35805,Jeremías Ledesma,4-4-2,Miguel Ángel Ortiz Arias,Match Report,0
2024-05-19,19:00,La Liga,Matchweek 37,Sun,Home,D,0,0,Las Palmas,0.9,0.6,49.0,18950,Jeremías Ledesma,4-4-2,César Soto,Match Report,0
2024-05-25,18:30,La Liga,Matchweek 38,Sat,Away,L,1,6,Almería,0.5,2.9,54.0,7558,Álex Fernández,4-2-3-1,Mateo Busquets,Match Report,0
