D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-02-18,15:00,Serie A,Matchweek 25,Sun,Away,D,1,1,Udinese,0.2,1.0,48,15445,Alessandro Deiola,4-4-1-1,Maurizio Mariani,Match Report,0
2024-02-25,15:00,Serie A,Matchweek 26,Sun,Home,D,1,1,Napoli,0.7,1.3,31,16382,Alessandro Deiola,4-4-1-1,Luca Pairetto,Match Report,0
2024-03-03,15:00,Serie A,Matchweek 27,Sun,Away,W,1,0,Empoli,0.6,1.4,44,11223,Alessandro Deiola,4-4-1-1,Antonio Rapuano,Match Report,0
2024-03-09,15:00,Serie A,Matchweek 28,Sat,Home,W,4,2,Salernitana,3.3,0.9,30,16118,Alessandro Deiola,4-4-1-1,Francesco Fourneau,Match Report,0
2024-03-16,15:00,Serie A,Matchweek 29,Sat,Away,L,0,1,Monza,0.4,1.0,38,14145,Alessandro Deiola,4-4-1-1,Matteo Marcenaro,Match Report,0
2024-04-01,15:00,Serie A,Matchweek 30,Mon,Home,D,1,1,Hellas Verona,0.6,1.4,52,16285,Alessandro Deiola,4-2-3-1,Daniele Doveri,Match Report,0
2024-04-07,18:00,Serie A,Matchweek 31,Sun,Home,W,2,1,Atalanta,0.7,0.5,39,16342,Alessandro Deiola,4-3-3,Antonio Rapuano,Match Report,0
2024-04-14,20:45,Serie A,Matchweek 32,Sun,Away,D,2,2,Inter,1.1,2.0,37,72559,Yerry Mina,5-4-1,Francesco Fourneau,Match Report,0
2024-04-19,20:45,Serie A,Matchweek 33,Fri,Home,D,2,2,Juventus,2.2,0.7,26,16179,Nahitan Nández,3-4-3,Marco Piccinini,Match Report,0
2024-04-29,20:45,Serie A,Matchweek 34,Mon,Away,L,0,3,Genoa,1.1,1.2,38,17257,Alessandro Deiola,3-4-3,Federico Dionisi,Match Report,0
2024-05-05,12:30,Serie A,Matchweek 35,Sun,Home,D,1,1,Lecce,1.0,1.8,34,16407,Alessandro Deiola,4-3-1-2,Matteo Marcenaro,Match Report,0
2024-05-11,20:45,Serie A,Matchweek 36,Sat,Away,L,1,5,Milan,1.5,3.3,34,70612,Alessandro Deiola,5-3-2,Simone Sozza,Match Report,0
2024-05-19,12:30,Serie A,Matchweek 37,Sun,Away,W,2,0,Sassuolo,1.5,0.3,51,15548,Alessandro Deiola,4-2-3-1,Daniele Doveri,Match Report,0
2024-05-23,20:45,Serie A,Matchweek 38,Thu,Home,L,2,3,Fiorentina,1.9,2.0,38,16412,Alessandro Deiola,4-2-3-1,Alessandro Prontera,Match Report,0
