D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-02-17,15:00,Serie A,Matchweek 25,Sat,Home,D,1,1,Genoa,1.4,0.3,74,47000,Giovanni Di Lorenzo,4-3-3,Juan Sacchi,Match Report,0
2024-02-21,21:00,Champions Lg,Round of 16,Wed,Home,D,1,1,es Barcelona,0.9,0.7,50,49529,Giovanni Di Lorenzo,4-3-3,Felix Zwayer,Match Report,Leg 1 of 2
2024-02-25,15:00,Serie A,Matchweek 26,Sun,Away,D,1,1,Cagliari,1.3,0.7,69,16382,Amir Rrahmani,4-3-3,Luca Pairetto,Match Report,0
2024-02-28,18:00,Serie A,Matchweek 21,Wed,Away,W,6,1,Sassuolo,2.7,0.3,71,17085,Giovanni Di Lorenzo,4-3-3,Daniele Chiffi,Match Report,0
2024-03-03,20:45,Serie A,Matchweek 27,Sun,Home,W,2,1,Juventus,2.1,1.6,70,52000,Giovanni Di Lorenzo,4-3-3,Maurizio Mariani,Match Report,0
2024-03-08,20:45,Serie A,Matchweek 28,Fri,Home,D,1,1,Torino,1.6,0.9,63,42000,Giovanni Di Lorenzo,4-3-3,Daniele Orsato,Match Report,0
2024-03-12,21:00,Champions Lg,Round of 16,Tue,Away,L,1,3,es Barcelona,1.3,2.7,52,50301,Giovanni Di Lorenzo,4-3-3,Danny Makkelie,Match Report,Leg 2 of 2; Barcelona won
2024-03-17,20:45,Serie A,Matchweek 29,Sun,Away,D,1,1,Inter,1.4,1.6,51,71551,Giovanni Di Lorenzo,4-3-3,Federico La Penna,Match Report,0
2024-03-30,12:30,Serie A,Matchweek 30,Sat,Home,L,0,3,Atalanta,1.6,0.9,61,50000,Giovanni Di Lorenzo,4-3-3,Luca Pairetto,Match Report,0
2024-04-07,15:00,Serie A,Matchweek 31,Sun,Away,W,4,2,Monza,2.2,0.4,61,13169,Giovanni Di Lorenzo,4-3-3,Daniele Doveri,Match Report,0
2024-04-14,12:30,Serie A,Matchweek 32,Sun,Home,D,2,2,Frosinone,2.2,2.4,66,51177,Giovanni Di Lorenzo,4-3-3,Michael Fabbri,Match Report,0
2024-04-20,18:00,Serie A,Matchweek 33,Sat,Away,L,0,1,Empoli,0.6,0.9,73,12500,Giovanni Di Lorenzo,4-3-3,Gianluca Manganiello,Match Report,0
2024-04-28,18:00,Serie A,Matchweek 34,Sun,Home,D,2,2,Roma,3.0,1.6,49,45000,Giovanni Di Lorenzo,4-3-3,Simone Sozza,Match Report,0
2024-05-06,20:45,Serie A,Matchweek 35,Mon,Away,D,1,1,Udinese,0.8,0.7,68,20872,Giovanni Di Lorenzo,4-3-3,Gianluca Aureliano,Match Report,0
2024-05-11,18:00,Serie A,Matchweek 36,Sat,Home,L,0,2,Bologna,1.5,1.4,60,43000,Giovanni Di Lorenzo,4-3-3,Luca Pairetto,Match Report,0
2024-05-17,20:45,Serie A,Matchweek 37,Fri,Away,D,2,2,Fiorentina,1.2,0.6,37,32100,Amir Rrahmani,4-3-3,Matteo Marchetti,Match Report,0
2024-05-26,18:00,Serie A,Matchweek 38,Sun,Home,D,0,0,Lecce,1.5,0.5,67,41000,Giovanni Di Lorenzo,4-3-3,Federico Dionisi,Match Report,0
