D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-01-20,18:00,Serie A,Matchweek 21,Sat,Home,W,2,1,Hellas Verona,0.9,1.1,62,61857,Lorenzo Pellegrini,4-3-2-1,Juan Sacchi,Match Report,0
2024-01-29,20:45,Serie A,Matchweek 22,Mon,Away,W,2,1,Salernitana,1.6,1.2,61,18038,Lorenzo Pellegrini,4-3-3,Marco Di Bello,Match Report,0
2024-02-05,20:45,Serie A,Matchweek 23,Mon,Home,W,4,0,Cagliari,2.5,0.6,53,61755,Lorenzo Pellegrini,4-3-3,Matteo Marcenaro,Match Report,0
2024-02-10,18:00,Serie A,Matchweek 24,Sat,Home,L,2,4,Inter,0.7,0.9,47,65044,Lorenzo Pellegrini,4-3-3,Marco Guida,Match Report,0
2024-02-15,18:45,Europa Lg,Knockout round play-offs,Thu,Away,D,1,1,nl Feyenoord,0.9,1.2,47,43235,Lorenzo Pellegrini,4-3-3,Radu Petrescu,Match Report,Leg 1 of 2
2024-02-18,18:00,Serie A,Matchweek 25,Sun,Away,W,3,0,Frosinone,1.8,1.4,57,16056,Gianluca Mancini,4-2-3-1,Antonio Giua,Match Report,0
2024-02-22,21:00,Europa Lg,Knockout round play-offs,Thu,Home,D,1 (4),1 (2),nl Feyenoord,1.2,0.8,58,69689,Lorenzo Pellegrini,4-3-3,Jesús Gil,Match Report,Leg 2 of 2; Roma won; Roma won on penalty kicks following extra time
2024-02-26,18:30,Serie A,Matchweek 26,Mon,Home,W,3,2,Torino,1.4,0.6,54,61595,Lorenzo Pellegrini,3-5-2,Juan Sacchi,Match Report,0
2024-03-02,18:00,Serie A,Matchweek 27,Sat,Away,W,4,1,Monza,1.8,0.9,51,14188,Lorenzo Pellegrini,4-3-3,Marco Piccinini,Match Report,0
2024-03-07,18:45,Europa Lg,Round of 16,Thu,Home,W,4,0,eng Brighton,2.9,1.0,41,64877,Lorenzo Pellegrini,4-3-3,François Letexier,Match Report,Leg 1 of 2
2024-03-10,20:45,Serie A,Matchweek 28,Sun,Away,D,2,2,Fiorentina,0.6,2.1,67,30438,Gianluca Mancini,3-4-3,Davide Massa,Match Report,0
2024-03-14,20:00,Europa Lg,Round of 16,Thu,Away,L,0,1,eng Brighton,0.4,1.4,36,30380,Lorenzo Pellegrini,4-3-3,Felix Zwayer,Match Report,Leg 2 of 2; Roma won
2024-03-17,18:00,Serie A,Matchweek 29,Sun,Home,W,1,0,Sassuolo,0.7,0.5,63,66871,Lorenzo Pellegrini,4-3-3,Gianluca Manganiello,Match Report,0
2024-04-01,18:00,Serie A,Matchweek 30,Mon,Away,D,0,0,Lecce,1.3,1.8,60,29031,Gianluca Mancini,4-3-3,Matteo Marcenaro,Match Report,0
2024-04-06,18:00,Serie A,Matchweek 31,Sat,Home,W,1,0,Lazio,0.7,0.4,46,64513,Lorenzo Pellegrini,4-3-2-1,Marco Guida,Match Report,0
2024-04-11,21:00,Europa Lg,Quarter-finals,Thu,Away,W,1,0,it Milan,0.6,1.6,47,75023,Lorenzo Pellegrini,4-3-3,Clément Turpin,Match Report,Leg 1 of 2
2024-04-18,21:00,Europa Lg,Quarter-finals,Thu,Home,W,2,1,it Milan,1.4,1.0,37,66025,Lorenzo Pellegrini,4-3-3,Szymon Marciniak,Match Report,Leg 2 of 2; Roma won
2024-04-22,18:30,Serie A,Matchweek 33,Mon,Home,L,1,3,Bologna,2.0,1.1,53,63850,Lorenzo Pellegrini,4-3-3,Fabio Maresca,Match Report,0
2024-04-25,20:00,Serie A,Matchweek 32,Thu,Away,W,2,1,Udinese,1.4,0.6,72,24947,Bryan Cristante,3-5-1-1,Luca Pairetto,Match Report,0
2024-04-28,18:00,Serie A,Matchweek 34,Sun,Away,D,2,2,Napoli,1.6,3.0,51,45000,Lorenzo Pellegrini,4-3-3,Simone Sozza,Match Report,0
2024-05-02,21:00,Europa Lg,Semi-finals,Thu,Home,L,0,2,de Leverkusen,1.5,2.0,54,64073,Lorenzo Pellegrini,4-3-3,François Letexier,Match Report,Leg 1 of 2
2024-05-05,20:45,Serie A,Matchweek 35,Sun,Home,D,1,1,Juventus,1.7,1.2,60,63996,Lorenzo Pellegrini,4-3-2-1,Andrea Colombo,Match Report,0
2024-05-09,21:00,Europa Lg,Semi-finals,Thu,Away,D,2,2,de Leverkusen,2.1,2.8,41,30210,Lorenzo Pellegrini,3-5-2,Danny Makkelie,Match Report,Leg 2 of 2; Leverkusen won
2024-05-12,20:45,Serie A,Matchweek 36,Sun,Away,L,1,2,Atalanta,1.2,2.7,42,14895,Lorenzo Pellegrini,4-2-3-1,Marco Guida,Match Report,0
2024-05-19,20:45,Serie A,Matchweek 37,Sun,Home,W,1,0,Genoa,0.8,0.5,54,67334,Lorenzo Pellegrini,4-3-2-1,Gianluca Manganiello,Match Report,0
2024-05-26,20:45,Serie A,Matchweek 38,Sun,Away,L,1,2,Empoli,1.3,2.6,67,15896,Gianluca Mancini,4-3-3,Davide Massa,Match Report,0
