Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Oier Zarraga,es ESP,MF,24.0,4.5,92,114,80.7,1474,488,54,58,93.1,31,39,79.5,7,14,50.0,0,0.0,0.1,0.0,2,9,1,0,8,Matches
Brenner,br BRA,"MF,FW",23.0,2.1,47,54,87.0,846,186,23,23,100.0,19,21,90.5,4,6,66.7,0,0.0,0.0,0.0,2,6,0,0,8,Matches
Beto,gw GNB,FW,25.0,0.8,10,11,90.9,128,26,7,8,87.5,3,3,100.0,0,0,0.0,0,0.3,0.0,-0.3,6,1,0,0,2,Matches
Adam Masina,ma MAR,DF,29.0,0.7,22,30,73.3,345,153,12,15,80.0,8,9,88.9,2,4,50.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Keinan Davis,eng ENG,"FW,MF",25.0,2.1,36,50,72.0,512,122,20,26,76.9,14,16,87.5,1,1,100.0,0,0.1,0.2,-0.1,3,3,2,0,6,Matches
Axel Guessand,fr FRA,DF,18.0,0.5,21,27,77.8,471,141,5,7,71.4,14,16,87.5,2,4,50.0,0,0.0,0.0,0.0,0,3,0,0,1,Matches
Domingos Quina,pt POR,MF,23.0,0.1,1,1,100.0,13,10,1,1,100.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Vivaldo Semedo,pt POR,FW,18.0,0.1,0,1,0.0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Marley Aké,fr FRA,FW,22.0,0.1,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Enzo Ebosse,cm CMR,DF,24.0,0.1,12,15,80.0,222,57,4,4,100.0,7,9,77.8,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Simone Pafundi,it ITA,MF,17.0,0.1,5,6,83.3,67,18,1,1,100.0,3,3,100.0,0,1,0.0,0,0.0,0.1,0.0,0,0,1,0,1,Matches
Antonio Tikvić,hr CRO,DF,19.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,25.7,38.0,9976,13300,75.0,185378,75887,4317,5066,85.2,4174,5111,81.7,1234,2396,51.5,23,28.0,23.8,-5.0,329,874,186,76,1022,0
Opponent Total,0,0,26.6,38.0,16929,20763,81.5,301722,102423,7300,8169,89.4,7576,8695,87.1,1679,2873,58.4,35,33.2,33.2,1.8,359,1395,332,100,1734,0
