D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-03-10,18:30,La Liga,Matchweek 28,Sun,Away,L,0,4,Real Madrid,0.8,3.4,38,73644,Iago Aspas,5-3-2,Mario Melero,Match Report,0.0
2024-03-17,14:00,La Liga,Matchweek 29,Sun,Away,W,2,1,Sevilla,1.6,1.7,64,36544,Iago Aspas,3-4-3,Francisco Hernández,Match Report,0.0
2024-03-31,14:00,La Liga,Matchweek 30,Sun,Home,D,0,0,Rayo Vallecano,0.8,0.6,61,21505,Iago Aspas,3-4-3,Alejandro Hernández,Match Report,0.0
2024-04-12,21:00,La Liga,Matchweek 31,Fri,Away,L,1,2,Betis,1.6,1.2,53,48938,Iago Aspas,3-4-3,Juan Martínez,Match Report,0.0
2024-04-20,14:00,La Liga,Matchweek 32,Sat,Home,W,4,1,Las Palmas,4.0,1.0,32,21256,Iago Aspas,3-4-3,Francisco Hernández,Match Report,0.0
2024-04-27,18:30,La Liga,Matchweek 33,Sat,Away,L,0,3,Alavés,0.2,2.3,62,18039,Iago Aspas,3-4-3,Juan Pulido,Match Report,0.0
2024-05-05,16:15,La Liga,Matchweek 34,Sun,Home,W,3,2,Villarreal,3.9,0.6,53,19548,Iago Aspas,3-4-3,César Soto,Match Report,0.0
2024-05-12,16:15,La Liga,Matchweek 35,Sun,Away,L,0,1,Atlético Madrid,0.4,1.4,44,63014,Iago Aspas,3-4-3,Jorge Figueroa,Match Report,0.0
2024-05-15,22:00,La Liga,Matchweek 36,Wed,Home,W,2,1,Athletic Club,0.7,0.2,53,21301,Iván Villar,3-4-3,Víctor García,Match Report,0.0
2024-05-19,19:00,La Liga,Matchweek 37,Sun,Away,W,2,1,Granada,1.7,1.9,51,11473,Iago Aspas,3-5-2,Javier Alberola,Match Report,0.0
2024-05-26,16:15,La Liga,Matchweek 38,Sun,Home,D,2,2,Valencia,1.5,2.0,54,21878,Iago Aspas,3-4-3,Miguel Ángel Ortiz Arias,Match Report,0.0
