D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-03-02,18:30,La Liga,Matchweek 27,Sat,Away,D,3,3,Getafe,1.6,2.3,72,7623,Kirian Rodríguez,4-5-1,Pablo González,Match Report,0
2024-03-10,15:15,La Liga,Matchweek 28,Sun,Home,L,0,2,Athletic Club,1.2,1.1,70,27316,Kirian Rodríguez,4-1-4-1,Miguel Ángel Ortiz Arias,Match Report,0
2024-03-17,15:15,La Liga,Matchweek 29,Sun,Home,L,0,1,Almería,0.9,0.8,65,22865,Kirian Rodríguez,4-5-1,Víctor García,Match Report,0
2024-03-30,21:00,La Liga,Matchweek 30,Sat,Away,L,0,1,Barcelona,0.3,1.7,31,46788,Kirian Rodríguez,4-5-1,Mateo Busquets,Match Report,0
2024-04-14,13:00,La Liga,Matchweek 31,Sun,Home,L,0,2,Sevilla,0.1,2.1,63,23698,Kirian Rodríguez,4-5-1,Alejandro Muñíz,Match Report,0
2024-04-20,14:00,La Liga,Matchweek 32,Sat,Away,L,1,4,Celta Vigo,1.0,4.0,68,21256,Kirian Rodríguez,4-5-1,Francisco Hernández,Match Report,0
2024-04-27,13:00,La Liga,Matchweek 33,Sat,Home,L,0,2,Girona,1.6,1.9,61,18734,Kirian Rodríguez,4-5-1,Jorge Figueroa,Match Report,0
2024-05-04,14:00,La Liga,Matchweek 34,Sat,Away,L,0,2,Real Sociedad,0.5,0.6,48,29330,Kirian Rodríguez,4-4-2,Miguel Ángel Ortiz Arias,Match Report,0
2024-05-11,14:00,La Liga,Matchweek 35,Sat,Away,L,0,1,Mallorca,0.4,0.3,56,16050,Kirian Rodríguez,4-5-1,Juan Martínez,Match Report,0
2024-05-16,18:30,La Liga,Matchweek 36,Thu,Home,D,2,2,Betis,2.3,1.3,57,22606,Kirian Rodríguez,4-2-3-1,Javier Villanueva,Match Report,0
2024-05-19,19:00,La Liga,Matchweek 37,Sun,Away,D,0,0,Cádiz,0.6,0.9,51,18950,Kirian Rodríguez,4-3-3,César Soto,Match Report,0
2024-05-26,15:15,La Liga,Matchweek 38,Sun,Home,D,1,1,Alavés,1.0,2.5,65,23043,Kirian Rodríguez,4-2-3-1,Francisco Hernández,Match Report,0
