D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-03-30,18:00,Serie A,Matchweek 30,Sat,Home,W,1,0,Juventus,1.1,0.5,65,53000,Danilo Cataldi,4-4-2,Andrea Colombo,Match Report,0
2024-04-02,21:00,Coppa Italia,Semi-finals,Tue,Away,L,0,2,Juventus,0.0,0.0,58,39056,Ciro Immobile,4-3-3,Davide Massa,Match Report,Leg 1 of 2
2024-04-06,18:00,Serie A,Matchweek 31,Sat,Away,L,0,1,Roma,0.4,0.7,54,64513,Ciro Immobile,3-4-3,Marco Guida,Match Report,0
2024-04-12,20:45,Serie A,Matchweek 32,Fri,Home,W,4,1,Salernitana,1.9,0.6,65,34000,Luis Alberto,3-4-3,Luca Zufferli,Match Report,0
2024-04-19,18:30,Serie A,Matchweek 33,Fri,Away,W,1,0,Genoa,1.0,0.5,61,30697,Adam Marušić,3-4-3,Ermanno Feliciani,Match Report,0
2024-04-23,21:00,Coppa Italia,Semi-finals,Tue,Home,W,2,1,Juventus,0.0,0.0,57,40076,Danilo Cataldi,3-4-3,Daniele Orsato,Match Report,Leg 2 of 2; Juventus won
2024-04-27,20:45,Serie A,Matchweek 34,Sat,Home,W,1,0,Hellas Verona,1.1,0.6,68,39000,Adam Marušić,3-4-3,Davide Massa,Match Report,0
2024-05-04,18:00,Serie A,Matchweek 35,Sat,Away,D,2,2,Monza,1.4,1.7,41,10454,Ciro Immobile,3-4-3,Luca Pairetto,Match Report,0
2024-05-12,12:30,Serie A,Matchweek 36,Sun,Home,W,2,0,Empoli,1.7,1.2,59,54000,Ciro Immobile,3-4-3,Gianluca Aureliano,Match Report,0
2024-05-19,18:00,Serie A,Matchweek 37,Sun,Away,D,1,1,Inter,0.6,1.4,43,73148,Adam Marušić,3-4-3,Juan Sacchi,Match Report,0
2024-05-26,20:45,Serie A,Matchweek 38,Sun,Home,D,1,1,Sassuolo,1.0,1.1,68,56000,Adam Marušić,3-4-3,Paride Tremolada,Match Report,0
