D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-12-05,19:30,Premier League,Matchweek 15,Tue,Away,L,0,1,Wolves,0.9,0.8,49,30439,Josh Brownhill,4-4-2,Jarred Gillett,Match Report,0.0
2023-12-09,15:00,Premier League,Matchweek 16,Sat,Away,D,1,1,Brighton,0.6,2.6,28,31511,Josh Brownhill,4-4-2,Simon Hooper,Match Report,0.0
2023-12-16,17:30,Premier League,Matchweek 17,Sat,Home,L,0,2,Everton,0.7,1.4,61,21413,Josh Brownhill,4-4-2,Anthony Taylor,Match Report,0.0
2023-12-23,15:00,Premier League,Matchweek 18,Sat,Away,W,2,0,Fulham,0.4,1.3,34,23598,Josh Brownhill,4-4-2,Rebecca Welch,Match Report,0.0
2023-12-26,17:30,Premier League,Matchweek 19,Tue,Home,L,0,2,Liverpool,0.8,1.8,32,21624,Josh Brownhill,4-4-2,Paul Tierney,Match Report,0.0
2023-12-30,15:00,Premier League,Matchweek 20,Sat,Away,L,2,3,Aston Villa,1.2,3.2,36,41613,Josh Brownhill,4-4-2,Stuart Attwell,Match Report,0.0
2024-01-05,20:00,FA Cup,Third round proper,Fri,Away,L,0,1,Tottenham,0.0,0.0,37,60982,Josh Cullen,4-4-2,Samuel Barrott,Match Report,0.0
2024-01-12,19:45,Premier League,Matchweek 21,Fri,Home,D,1,1,Luton Town,1.1,0.9,39,20155,Josh Brownhill,4-4-2,Tony Harrington,Match Report,0.0
2024-01-31,19:30,Premier League,Matchweek 22,Wed,Away,L,1,3,Manchester City,1.4,1.7,26,52143,Josh Brownhill,4-4-2,Samuel Barrott,Match Report,0.0
2024-02-03,15:00,Premier League,Matchweek 23,Sat,Home,D,2,2,Fulham,1.8,1.5,44,20203,Josh Brownhill,4-4-2,Darren Bond,Match Report,0.0
2024-02-10,15:00,Premier League,Matchweek 24,Sat,Away,L,1,3,Liverpool,1.3,2.8,30,59896,Josh Brownhill,4-4-2,Tim Robinson,Match Report,0.0
2024-02-17,15:00,Premier League,Matchweek 25,Sat,Home,L,0,5,Arsenal,0.3,2.3,36,21311,Josh Brownhill,4-4-2,Jarred Gillett,Match Report,0.0
2024-02-24,15:00,Premier League,Matchweek 26,Sat,Away,L,0,3,Crystal Palace,0.1,2.4,44,24042,Josh Brownhill,4-4-2,Lewis Smith,Match Report,0.0
2024-03-03,13:00,Premier League,Matchweek 27,Sun,Home,L,0,2,Bournemouth,1.5,1.1,74,19713,Josh Cullen,4-4-2,David Coote,Match Report,0.0
2024-03-10,14:00,Premier League,Matchweek 28,Sun,Away,D,2,2,West Ham,0.7,2.1,48,62441,Josh Cullen,4-4-2,Darren England,Match Report,0.0
2024-03-16,15:00,Premier League,Matchweek 29,Sat,Home,W,2,1,Brentford,2.8,1.1,60,20431,Josh Cullen,4-4-2,Darren Bond,Match Report,0.0
2024-03-30,15:00,Premier League,Matchweek 30,Sat,Away,D,2,2,Chelsea,1.6,4.2,31,39535,Josh Cullen,4-4-2,Darren England,Match Report,0.0
2024-04-02,19:45,Premier League,Matchweek 31,Tue,Home,D,1,1,Wolves,1.3,0.9,51,21528,Josh Cullen,4-4-2,Thomas Bramall,Match Report,0.0
2024-04-06,15:00,Premier League,Matchweek 32,Sat,Away,L,0,1,Everton,0.5,0.9,62,39125,Josh Cullen,4-4-2,Michael Oliver,Match Report,0.0
2024-04-13,15:00,Premier League,Matchweek 33,Sat,Home,D,1,1,Brighton,1.7,0.9,44,20687,Josh Cullen,4-4-2,Simon Hooper,Match Report,0.0
2024-04-20,15:00,Premier League,Matchweek 34,Sat,Away,W,4,1,Sheffield Utd,2.2,2.4,51,28964,Josh Cullen,4-4-2,Andy Madley,Match Report,0.0
2024-04-27,15:00,Premier League,Matchweek 35,Sat,Away,D,1,1,Manchester Utd,2.1,2.7,52,73571,Josh Cullen,4-4-2,John Brooks,Match Report,0.0
2024-05-04,15:00,Premier League,Matchweek 36,Sat,Home,L,1,4,Newcastle Utd,1.0,3.4,47,21781,Josh Brownhill,4-2-3-1,Anthony Taylor,Match Report,0.0
2024-05-11,15:00,Premier League,Matchweek 37,Sat,Away,L,1,2,Tottenham,0.7,2.7,37,61148,Josh Cullen,4-4-2,Jarred Gillett,Match Report,0.0
2024-05-19,16:00,Premier League,Matchweek 38,Sun,Home,L,1,2,Nott'ham Forest,1.2,1.7,72,21109,Josh Cullen,4-4-2,Graham Scott,Match Report,0.0
