D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-11-28,21:00,Champions Lg,Group stage,Tue,Away,W,3,1,nl Feyenoord,1.3,1.1,49,43992,Koke,5-3-2,Anthony Taylor,Match Report,0
2023-12-03,21:00,La Liga,Matchweek 15,Sun,Away,L,0,1,Barcelona,0.6,2.6,42,34568,Koke,5-3-2,José Sánchez,Match Report,0
2023-12-10,14:00,La Liga,Matchweek 16,Sun,Home,W,2,1,Almería,2.2,1.3,57,55473,Koke,3-4-3,Ricardo de Burgos,Match Report,0
2023-12-13,21:00,Champions Lg,Group stage,Wed,Home,W,2,0,it Lazio,1.3,0.9,57,63574,Jan Oblak,3-5-2,Serdar Gözübüyük,Match Report,0
2023-12-16,16:15,La Liga,Matchweek 17,Sat,Away,L,0,2,Athletic Club,0.4,2.4,62,48781,Koke,3-5-2,Jesús Gil,Match Report,0
2023-12-19,21:30,La Liga,Matchweek 18,Tue,Home,D,3,3,Getafe,2.0,2.0,42,46401,Koke,3-5-2,José Luis Munuera,Match Report,0
2023-12-23,16:15,La Liga,Matchweek 4,Sat,Home,W,1,0,Sevilla,0.9,0.3,50,64308,Koke,5-4-1,César Soto,Match Report,0
2024-01-03,21:30,La Liga,Matchweek 19,Wed,Away,L,3,4,Girona,2.3,2.3,48,13804,Koke,3-1-4-2,Alejandro Hernández,Match Report,0
2024-01-06,16:00,Copa del Rey,Round of 32,Sat,Away,W,3,1,Lugo,0.0,0.0,61,8168,Jan Oblak,3-5-2,Pablo González,Match Report,0
2024-01-10,22:00,Supercopa de España,Semi-finals,Wed,Away,L,3,5,Real Madrid,0.0,0.0,44,25000,Koke,3-5-2,Alberola Rojas,Match Report,Required Extra Time
2024-01-18,21:30,Copa del Rey,Round of 16,Thu,Home,W,4,2,Real Madrid,0.0,0.0,41,67623,Koke,3-5-2,Guillermo Cuadra,Match Report,Required Extra Time
2024-01-22,21:00,La Liga,Matchweek 21,Mon,Away,W,1,0,Granada,1.2,0.6,47,18704,Jan Oblak,3-5-2,Juan Martínez,Match Report,0
2024-01-25,21:00,Copa del Rey,Quarter-finals,Thu,Home,W,1,0,Sevilla,0.0,0.0,57,60169,Koke,3-5-2,Jesús Gil,Match Report,0
2024-01-28,21:00,La Liga,Matchweek 22,Sun,Home,W,2,0,Valencia,2.4,0.5,54,59493,Koke,3-5-2,Ricardo de Burgos,Match Report,0
2024-01-31,21:00,La Liga,Matchweek 20,Wed,Home,W,2,1,Rayo Vallecano,1.0,0.4,54,47003,Jan Oblak,3-5-2,César Soto,Match Report,0
2024-02-04,21:00,La Liga,Matchweek 23,Sun,Away,D,1,1,Real Madrid,1.1,1.9,46,76732,Koke,3-5-2,José Sánchez,Match Report,0
2024-02-07,21:30,Copa del Rey,Semi-finals,Wed,Home,L,0,1,Athletic Club,0.0,0.0,68,65029,Koke,3-5-2,Alejandro Hernández,Match Report,Leg 1 of 2
2024-02-11,18:30,La Liga,Matchweek 24,Sun,Away,L,0,1,Sevilla,1.5,1.0,61,31528,Koke,3-5-2,Javier Villanueva,Match Report,0
2024-02-17,14:00,La Liga,Matchweek 25,Sat,Home,W,5,0,Las Palmas,3.5,0.7,36,61196,Koke,5-3-2,Jorge Figueroa,Match Report,0
2024-02-20,21:00,Champions Lg,Round of 16,Tue,Away,L,0,1,it Inter,0.6,2.3,44,73709,Koke,3-5-2,István Kovács,Match Report,Leg 1 of 2
2024-02-24,21:00,La Liga,Matchweek 26,Sat,Away,D,2,2,Almería,1.5,0.5,60,14472,Koke,3-5-2,Javier Alberola,Match Report,0
2024-02-29,21:30,Copa del Rey,Semi-finals,Thu,Away,L,0,3,Athletic Club,0.0,0.0,60,52061,Koke,5-3-2,Juan Martínez,Match Report,Leg 2 of 2; Athletic Club won
2024-03-03,16:15,La Liga,Matchweek 27,Sun,Home,W,2,1,Betis,3.0,0.6,42,61901,Koke,3-5-2,César Soto,Match Report,0
2024-03-09,16:15,La Liga,Matchweek 28,Sat,Away,L,0,2,Cádiz,0.9,1.1,60,15917,Koke,5-3-2,Pablo González,Match Report,0
2024-03-13,21:00,Champions Lg,Round of 16,Wed,Home,W,2 (3),1 (2),it Inter,2.7,1.6,48,69196,Koke,3-5-2,Szymon Marciniak,Match Report,Leg 2 of 2; Atlético Madrid won; Atlético Madrid won on penalty kicks following extra time
2024-03-17,21:00,La Liga,Matchweek 29,Sun,Home,L,0,3,Barcelona,0.8,1.5,41,68253,Jan Oblak,3-4-3,José Sánchez,Match Report,0
2024-04-01,21:00,La Liga,Matchweek 30,Mon,Away,W,2,1,Villarreal,1.3,0.8,48,19679,Koke,5-3-2,Mario Melero,Match Report,0
2024-04-10,21:00,Champions Lg,Quarter-finals,Wed,Home,W,2,1,de Dortmund,2.2,0.9,34,68641,Koke,3-5-2,Marco Guida,Match Report,Leg 1 of 2
2024-04-13,14:00,La Liga,Matchweek 31,Sat,Home,W,3,1,Girona,2.3,2.4,41,64214,Koke,4-4-2,Ricardo de Burgos,Match Report,0
2024-04-16,21:00,Champions Lg,Quarter-finals,Tue,Away,L,2,4,de Dortmund,1.9,1.5,48,81365,Koke,3-5-2,Slavko Vinčič,Match Report,Leg 2 of 2; Dortmund won
2024-04-21,18:30,La Liga,Matchweek 32,Sun,Away,L,0,2,Alavés,0.9,0.4,68,18719,Koke,3-5-2,Jesús Gil,Match Report,0
2024-04-27,21:00,La Liga,Matchweek 33,Sat,Home,W,3,1,Athletic Club,0.8,1.0,42,64612,Koke,3-5-2,Juan Martínez,Match Report,0
2024-05-04,21:00,La Liga,Matchweek 34,Sat,Away,W,1,0,Mallorca,0.7,0.2,41,20519,Koke,3-4-3,Javier Alberola,Match Report,0
2024-05-12,16:15,La Liga,Matchweek 35,Sun,Home,W,1,0,Celta Vigo,1.4,0.4,56,63014,Koke,3-4-3,Jorge Figueroa,Match Report,0
2024-05-15,22:00,La Liga,Matchweek 36,Wed,Away,W,3,0,Getafe,1.3,0.6,55,13027,Koke,5-4-1,Mario Melero,Match Report,0
2024-05-19,19:00,La Liga,Matchweek 37,Sun,Home,L,1,4,Osasuna,1.6,1.8,56,58401,Koke,5-4-1,Pablo González,Match Report,0
2024-05-25,16:15,La Liga,Matchweek 38,Sat,Away,W,2,0,Real Sociedad,2.2,0.6,41,30678,Koke,3-4-3,José Sánchez,Match Report,0
