D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-11-05,16:15,La Liga,Matchweek 12,Sun,Home,W,1,0,Granada,1.2,0.5,51,44922,José Luis Gayà,4-4-2,Víctor García,Match Report,0
2023-11-11,21:00,La Liga,Matchweek 13,Sat,Away,L,1,5,Real Madrid,1.7,1.7,44,72475,José Luis Gayà,4-2-3-1,José Sánchez,Match Report,0
2023-11-25,16:15,La Liga,Matchweek 14,Sat,Home,D,0,0,Celta Vigo,0.5,0.8,55,43375,José Luis Gayà,4-4-2,César Soto,Match Report,0
2023-12-02,14:00,La Liga,Matchweek 15,Sat,Away,L,1,2,Girona,1.0,1.6,25,13343,Gabriel Paulista,4-4-2,Javier Villanueva,Match Report,0
2023-12-05,21:00,Copa del Rey,Second round,Tue,Away,W,1,0,Arosa,0.0,0.0,61,4253,Jaume Doménech,4-2-3-1,Isidro Díaz de Mera,Match Report,0
2023-12-08,21:00,La Liga,Matchweek 16,Fri,Away,L,0,1,Getafe,0.1,0.7,33,11515,Gabriel Paulista,4-4-2,Guillermo Cuadra,Match Report,0
2023-12-16,21:00,La Liga,Matchweek 17,Sat,Home,D,1,1,Barcelona,0.5,3.2,37,46492,Mouctar Diakhaby,4-4-2,Miguel Ángel Ortiz Arias,Match Report,0
2023-12-19,19:00,La Liga,Matchweek 18,Tue,Away,W,1,0,Rayo Vallecano,0.3,0.3,41,12290,Mouctar Diakhaby,4-4-2,Javier Alberola,Match Report,0
2024-01-02,21:30,La Liga,Matchweek 19,Tue,Home,W,3,1,Villarreal,2.8,0.5,46,44973,José Luis Gayà,4-4-2,Jesús Gil,Match Report,0
2024-01-07,19:00,Copa del Rey,Round of 32,Sun,Away,W,2,1,Cartagena,0.0,0.0,70,8000,Jaume Doménech,4-2-3-1,Jorge Figueroa,Match Report,Required Extra Time
2024-01-14,16:15,La Liga,Matchweek 20,Sun,Away,W,4,1,Cádiz,1.9,1.1,43,18622,José Luis Gayà,4-4-2,Isidro Díaz de Mera,Match Report,0
2024-01-17,11:00,Copa del Rey,Round of 16,Wed,Home,L,1,3,Celta Vigo,0.0,0.0,63,44456,Jaume Doménech,4-4-2,Ricardo de Burgos,Match Report,0
2024-01-20,18:30,La Liga,Matchweek 21,Sat,Home,W,1,0,Athletic Club,0.9,0.5,40,45344,José Luis Gayà,4-4-2,Juan Pulido,Match Report,0
2024-01-28,21:00,La Liga,Matchweek 22,Sun,Away,L,0,2,Atlético Madrid,0.5,2.4,46,59493,José Luis Gayà,4-2-3-1,Ricardo de Burgos,Match Report,0
2024-02-03,14:00,La Liga,Matchweek 23,Sat,Home,W,2,1,Almería,1.4,1.9,48,42877,José Luis Gayà,4-4-2,Alejandro Muñíz,Match Report,0
2024-02-10,20:00,La Liga,Matchweek 24,Sat,Away,L,0,2,Las Palmas,0.5,1.3,28,25633,José Luis Gayà,4-4-2,Guillermo Cuadra,Match Report,0
2024-02-17,21:00,La Liga,Matchweek 25,Sat,Home,D,0,0,Sevilla,1.0,0.0,54,44506,José Luis Gayà,4-4-2,César Soto,Match Report,0
2024-03-02,21:00,La Liga,Matchweek 27,Sat,Home,D,2,2,Real Madrid,1.1,2.2,30,47427,José Luis Gayà,4-4-2,Jesús Gil,Match Report,0
2024-03-09,14:00,La Liga,Matchweek 28,Sat,Home,W,1,0,Getafe,0.8,1.3,51,37961,José Luis Gayà,4-4-2,Juan Pulido,Match Report,0
2024-03-17,16:15,La Liga,Matchweek 29,Sun,Away,L,0,1,Villarreal,1.1,2.0,48,20647,José Luis Gayà,4-4-2,Jorge Figueroa,Match Report,0
2024-03-30,18:30,La Liga,Matchweek 30,Sat,Home,D,0,0,Mallorca,1.5,0.9,53,42567,Thierry Correia,4-4-2,Miguel Ángel Ortiz Arias,Match Report,0
2024-04-04,20:00,La Liga,Matchweek 26,Thu,Away,W,1,0,Granada,0.4,0.6,43,15107,Thierry Correia,4-4-2,Alejandro Hernández,Match Report,0
2024-04-15,21:00,La Liga,Matchweek 31,Mon,Away,W,1,0,Osasuna,0.2,1.9,35,19480,Giorgi Mamardashvili,4-4-2,José Luis Munuera,Match Report,0
2024-04-20,18:30,La Liga,Matchweek 32,Sat,Home,L,1,2,Betis,1.1,1.3,54,46371,Thierry Correia,4-4-2,Mateo Busquets,Match Report,0
2024-04-29,21:00,La Liga,Matchweek 33,Mon,Away,L,2,4,Barcelona,2.1,2.2,20,30167,Thierry Correia,4-4-2,Ricardo de Burgos,Match Report,0
2024-05-05,18:30,La Liga,Matchweek 34,Sun,Home,L,0,1,Alavés,0.9,0.8,58,44643,Jaume Doménech,4-4-2,Mario Melero,Match Report,0
2024-05-12,18:30,La Liga,Matchweek 35,Sun,Home,D,0,0,Rayo Vallecano,1.3,0.6,51,42642,Thierry Correia,4-2-3-1,Juan Pulido,Match Report,0
2024-05-16,22:00,La Liga,Matchweek 36,Thu,Away,L,0,1,Real Sociedad,0.8,1.3,43,25067,Thierry Correia,4-4-2,César Soto,Match Report,0
2024-05-19,19:00,La Liga,Matchweek 37,Sun,Home,L,1,3,Girona,3.2,2.6,37,36138,Giorgi Mamardashvili,4-4-2,Guillermo Cuadra,Match Report,0
2024-05-26,16:15,La Liga,Matchweek 38,Sun,Away,D,2,2,Celta Vigo,2.0,1.5,46,21878,Thierry Correia,4-4-2,Miguel Ángel Ortiz Arias,Match Report,0
