D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-11-05,14:00,Premier League,Matchweek 11,Sun,Away,L,0,2,Nott'ham Forest,1.2,0.4,73.0,29313,John McGinn,4-4-2,Jarred Gillett,Match Report,0
2023-11-09,20:00,Conf Lg,Group stage,Thu,Home,W,2,1,nl AZ Alkmaar,1.4,0.7,62.0,35156,John McGinn,4-2-3-1,Luís Godinho,Match Report,0
2023-11-12,14:00,Premier League,Matchweek 12,Sun,Home,W,3,1,Fulham,3.0,0.9,51.0,41608,John McGinn,4-2-2-2,Simon Hooper,Match Report,0
2023-11-26,14:00,Premier League,Matchweek 13,Sun,Away,W,2,1,Tottenham,1.7,2.3,38.0,61679,John McGinn,4-4-2,Robert Jones,Match Report,0
2023-11-30,20:00,Conf Lg,Group stage,Thu,Home,W,2,1,pl Legia Warsaw,1.5,0.3,67.0,37866,John McGinn,4-4-2,Marco Di Bello,Match Report,0
2023-12-03,14:00,Premier League,Matchweek 14,Sun,Away,D,2,2,Bournemouth,0.7,2.0,62.0,11191,John McGinn,4-4-2,Thomas Bramall,Match Report,0
2023-12-06,20:15,Premier League,Matchweek 15,Wed,Home,W,1,0,Manchester City,2.3,0.6,46.0,41421,John McGinn,4-4-1-1,John Brooks,Match Report,0
2023-12-09,17:30,Premier League,Matchweek 16,Sat,Home,W,1,0,Arsenal,0.6,1.4,39.0,42000,John McGinn,4-4-1-1,Jarred Gillett,Match Report,0
2023-12-14,18:45,Conf Lg,Group stage,Thu,Away,D,1,1,ba Zrinjski Mostar,1.1,1.2,75.0,6610,Douglas Luiz,4-1-3-2,Balázs Berke,Match Report,0
2023-12-17,14:00,Premier League,Matchweek 17,Sun,Away,W,2,1,Brentford,1.4,0.5,66.0,17034,John McGinn,3-5-2,David Coote,Match Report,0
2023-12-22,20:00,Premier League,Matchweek 18,Fri,Home,D,1,1,Sheffield Utd,0.9,0.6,77.0,41651,John McGinn,4-4-1-1,Anthony Taylor,Match Report,0
2023-12-26,20:00,Premier League,Matchweek 19,Tue,Away,L,2,3,Manchester Utd,1.7,1.1,54.0,73574,John McGinn,4-2-3-1,Craig Pawson,Match Report,0
2023-12-30,15:00,Premier League,Matchweek 20,Sat,Home,W,3,2,Burnley,3.2,1.2,64.0,41613,John McGinn,4-4-1-1,Stuart Attwell,Match Report,0
2024-01-06,17:30,FA Cup,Third round proper,Sat,Away,W,1,0,Middlesbrough,0.0,0.0,62.0,25022,John McGinn,4-2-3-1,Robert Jones,Match Report,0
2024-01-14,14:00,Premier League,Matchweek 21,Sun,Away,D,0,0,Everton,1.2,1.1,68.0,39284,John McGinn,4-4-2,David Coote,Match Report,0
2024-01-26,19:45,FA Cup,Fourth round proper,Fri,Away,D,0,0,Chelsea,0.0,0.0,43.0,39325,John McGinn,4-4-2,Robert Jones,Match Report,0
2024-01-30,20:15,Premier League,Matchweek 22,Tue,Home,L,1,3,Newcastle Utd,1.4,2.6,61.0,42191,John McGinn,4-4-2,John Brooks,Match Report,0
2024-02-03,17:30,Premier League,Matchweek 23,Sat,Away,W,5,0,Sheffield Utd,2.2,1.4,63.0,30187,John McGinn,4-2-3-1,Paul Tierney,Match Report,0
2024-02-07,20:00,FA Cup,Fourth round proper,Wed,Home,L,1,3,Chelsea,0.0,0.0,49.0,40013,John McGinn,4-2-3-1,Thomas Bramall,Match Report,0
2024-02-11,16:30,Premier League,Matchweek 24,Sun,Home,L,1,2,Manchester Utd,2.4,1.8,56.0,42185,John McGinn,4-2-3-1,Robert Jones,Match Report,0
2024-02-17,15:00,Premier League,Matchweek 25,Sat,Away,W,2,1,Fulham,1.5,1.5,48.0,24401,John McGinn,4-2-3-1,Lewis Smith,Match Report,0
2024-02-24,15:00,Premier League,Matchweek 26,Sat,Home,W,4,2,Nott'ham Forest,3.6,2.6,58.0,42131,John McGinn,4-2-3-1,Samuel Barrott,Match Report,0
2024-03-02,17:30,Premier League,Matchweek 27,Sat,Away,W,3,2,Luton Town,1.9,1.8,54.0,11594,John McGinn,4-2-3-1,Michael Oliver,Match Report,0
2024-03-07,18:45,Conf Lg,Round of 16,Thu,Away,D,0,0,nl Ajax,0.3,0.8,40.0,52197,Emiliano Martínez,4-4-2,Enea Jorgji,Match Report,Leg 1 of 2
2024-03-10,13:00,Premier League,Matchweek 28,Sun,Home,L,0,4,Tottenham,0.8,1.5,32.0,42310,John McGinn,5-3-2,Chris Kavanagh,Match Report,0
2024-03-14,20:00,Conf Lg,Round of 16,Thu,Home,W,4,0,nl Ajax,1.1,0.3,46.0,37916,John McGinn,4-4-2,Orel Grinfeeld,Match Report,Leg 2 of 2; Aston Villa won
2024-03-17,14:00,Premier League,Matchweek 29,Sun,Away,D,1,1,West Ham,0.7,2.0,69.0,62461,Emiliano Martínez,4-4-2,Jarred Gillett,Match Report,0
2024-03-30,17:30,Premier League,Matchweek 30,Sat,Home,W,2,0,Wolves,1.0,1.5,48.0,42640,Emiliano Martínez,4-4-2,Paul Tierney,Match Report,0
2024-04-03,20:15,Premier League,Matchweek 31,Wed,Away,L,1,4,Manchester City,0.8,3.4,33.0,53422,Douglas Luiz,4-2-3-1,Darren England,Match Report,0
2024-04-06,15:00,Premier League,Matchweek 32,Sat,Home,D,3,3,Brentford,1.5,1.5,69.0,42118,John McGinn,4-4-1-1,Michael Salisbury,Match Report,0
2024-04-11,20:00,Conf Lg,Quarter-finals,Thu,Home,W,2,1,fr Lille,1.1,1.5,42.0,37220,John McGinn,4-4-1-1,Espen Eskås,Match Report,Leg 1 of 2
2024-04-14,16:30,Premier League,Matchweek 33,Sun,Away,W,2,0,Arsenal,0.9,1.6,48.0,60350,John McGinn,4-2-3-1,David Coote,Match Report,0
2024-04-18,18:45,Conf Lg,Quarter-finals,Thu,Away,L,1 (4),2 (3),fr Lille,1.2,1.4,48.0,47093,John McGinn,4-4-2,Ivan Kružliak,Match Report,Leg 2 of 2; Aston Villa won; Aston Villa won on penalty kicks following extra time
2024-04-21,15:00,Premier League,Matchweek 34,Sun,Home,W,3,1,Bournemouth,2.4,1.8,56.0,42189,John McGinn,4-2-3-1,Tim Robinson,Match Report,0
2024-04-27,20:00,Premier League,Matchweek 35,Sat,Home,D,2,2,Chelsea,1.1,1.6,29.0,42354,John McGinn,4-4-1-1,Craig Pawson,Match Report,0
2024-05-02,20:00,Conf Lg,Semi-finals,Thu,Home,L,2,4,gr Olympiacos,1.4,1.6,65.0,41220,John McGinn,4-2-3-1,Marco Guida,Match Report,Leg 1 of 2
2024-05-05,14:00,Premier League,Matchweek 36,Sun,Away,L,0,1,Brighton,0.1,2.5,48.0,31596,John McGinn,4-2-3-1,Robert Jones,Match Report,0
2024-05-09,22:00,Conf Lg,Semi-finals,Thu,Away,L,0,2,gr Olympiacos,1.1,1.2,72.0,33000,John McGinn,5-4-1,Felix Zwayer,Match Report,Leg 2 of 2; Olympiacos won
2024-05-13,20:00,Premier League,Matchweek 37,Mon,Home,D,3,3,Liverpool,3.1,1.7,41.0,42241,John McGinn,4-2-3-1,Simon Hooper,Match Report,0
2024-05-19,16:00,Premier League,Matchweek 38,Sun,Away,L,0,5,Crystal Palace,0.9,2.5,46.0,25191,John McGinn,4-4-2,Darren Bond,Match Report,0
