D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-01-06,20:45,Serie A,Matchweek 19,Sat,Home,W,1,0,Fiorentina,0.9,1.2,34,15759.0,Gian Marco Ferrari,4-2-3-1,Rosario Abisso,Match Report,0
2024-01-16,20:45,Serie A,Matchweek 20,Tue,Away,L,0,3,Juventus,0.3,1.2,54,39005.0,Gian Marco Ferrari,4-2-3-1,Marco Piccinini,Match Report,0
2024-01-28,15:00,Serie A,Matchweek 22,Sun,Away,L,0,1,Monza,0.8,0.4,39,9882.0,Gian Marco Ferrari,4-3-3,Gianluca Manganiello,Match Report,0
2024-02-03,20:45,Serie A,Matchweek 23,Sat,Away,L,2,4,Bologna,0.8,1.1,30,20932.0,Andrea Consigli,4-2-3-1,Juan Sacchi,Match Report,0
2024-02-10,20:45,Serie A,Matchweek 24,Sat,Home,D,1,1,Torino,0.4,1.0,42,10955.0,Andrea Consigli,4-2-3-1,Daniele Orsato,Match Report,0
2024-02-17,20:45,Serie A,Matchweek 25,Sat,Away,L,0,3,Atalanta,1.6,4.2,44,14474.0,Andrea Consigli,4-2-3-1,Alessandro Prontera,Match Report,0
2024-02-24,15:00,Serie A,Matchweek 26,Sat,Home,L,2,3,Empoli,1.7,2.0,54,0.0,Gian Marco Ferrari,4-2-3-1,Gianluca Aureliano,Match Report,0
2024-02-28,18:00,Serie A,Matchweek 21,Wed,Home,L,1,6,Napoli,0.3,2.7,29,17085.0,Gian Marco Ferrari,4-3-3,Daniele Chiffi,Match Report,0
2024-03-03,12:30,Serie A,Matchweek 27,Sun,Away,L,0,1,Hellas Verona,0.5,0.4,52,19338.0,Gian Marco Ferrari,4-3-3,Fabio Maresca,Match Report,0
2024-03-09,15:00,Serie A,Matchweek 28,Sat,Home,W,1,0,Frosinone,0.6,1.3,40,11189.0,Gian Marco Ferrari,4-2-3-1,Federico La Penna,Match Report,0
2024-03-17,18:00,Serie A,Matchweek 29,Sun,Away,L,0,1,Roma,0.5,0.7,37,66871.0,Gian Marco Ferrari,4-3-3,Gianluca Manganiello,Match Report,0
2024-04-01,15:00,Serie A,Matchweek 30,Mon,Home,D,1,1,Udinese,1.2,1.5,60,11512.0,Gian Marco Ferrari,4-2-3-1,Michael Fabbri,Match Report,0
2024-04-05,20:45,Serie A,Matchweek 31,Fri,Away,D,2,2,Salernitana,2.3,1.2,46,14036.0,Gian Marco Ferrari,4-2-3-1,Simone Sozza,Match Report,0
2024-04-14,15:00,Serie A,Matchweek 32,Sun,Home,D,3,3,Milan,1.2,2.8,33,19199.0,Gian Marco Ferrari,4-2-3-1,Davide Massa,Match Report,0
2024-04-21,12:30,Serie A,Matchweek 33,Sun,Home,L,0,3,Lecce,0.6,2.3,55,16210.0,Gian Marco Ferrari,4-2-3-1,Daniele Doveri,Match Report,0
2024-04-28,20:45,Serie A,Matchweek 34,Sun,Away,L,1,5,Fiorentina,0.3,3.2,33,22575.0,Gian Marco Ferrari,4-4-1-1,Matteo Marcenaro,Match Report,0
2024-05-04,20:45,Serie A,Matchweek 35,Sat,Home,W,1,0,Inter,0.3,1.1,25,19454.0,Gian Marco Ferrari,3-5-2,Matteo Marchetti,Match Report,0
2024-05-12,15:00,Serie A,Matchweek 36,Sun,Away,L,1,2,Genoa,1.7,0.9,42,31412.0,Gian Marco Ferrari,3-5-2,Maurizio Mariani,Match Report,0
2024-05-19,12:30,Serie A,Matchweek 37,Sun,Home,L,0,2,Cagliari,0.3,1.5,49,15548.0,Gian Marco Ferrari,3-5-2,Daniele Doveri,Match Report,0
2024-05-26,20:45,Serie A,Matchweek 38,Sun,Away,D,1,1,Lazio,1.1,1.0,32,56000.0,Gian Marco Ferrari,3-5-2,Paride Tremolada,Match Report,0
